order_id,product_id,product_quantity
12068,1435,7
9473,1300,8
12744,673,8
7614,189,1
9990,788,2
3595,363,6
9153,1496,8
2305,1342,5
149,1298,2
13814,1197,3
12136,549,2
8336,932,3
12823,10,5
3273,1325,1
7986,302,1
3588,909,7
11379,1156,2
11240,777,6
789,233,6
7430,1234,9
12491,958,4
9973,1330,2
5696,1054,10
6800,495,7
4693,999,9
7526,657,8
10983,1065,6
13430,719,8
11335,868,7
3271,334,7
13104,757,8
4101,951,8
7109,1424,10
1565,1300,1
2432,116,7
6909,577,5
3498,459,9
1592,992,9
3116,33,4
4281,85,8
7122,259,8
10024,389,8
13870,754,8
8185,1017,8
6102,46,5
3160,1332,2
4689,326,10
9638,203,5
859,145,2
1397,1347,4
2214,1471,9
3142,1316,4
13180,37,4
2330,708,9
14793,332,10
11795,886,2
2097,1326,5
8573,874,7
7523,521,9
1885,7,6
1840,1356,10
4753,1281,4
14268,159,3
5751,583,7
4475,611,9
10268,472,3
4915,1465,7
4469,558,9
12764,759,2
7461,1004,5
7154,1045,10
8598,24,4
4101,296,4
955,1437,3
10810,737,4
4722,867,8
1198,471,5
9200,1343,4
2916,712,6
13065,913,8
1140,889,7
8830,324,10
13733,509,2
8479,1446,2
14522,106,5
1100,804,5
7421,1211,1
6924,843,7
12263,434,10
248,444,3
9672,780,4
1563,1311,10
12814,1103,5
9706,1485,10
10975,264,3
4613,1287,4
13352,796,1
3134,110,2
9738,139,4
19,1371,3
13706,1120,5
5139,600,6
5354,72,1
9445,1172,5
7672,1199,10
9973,963,8
2606,1003,8
9516,93,6
10813,614,3
12858,943,7
13132,147,8
29,370,8
10034,515,4
7279,1406,8
7213,125,7
12119,801,4
2756,1027,6
9173,1493,8
6132,802,7
7636,361,8
285,462,2
12453,1266,5
14718,824,7
1601,609,3
568,242,10
12291,1479,9
12769,295,1
3686,489,3
3751,1483,7
3432,934,4
5065,1151,10
9308,965,4
8341,328,7
5768,884,9
5499,1048,4
7874,67,5
1320,1241,5
13185,1472,4
8100,1188,7
2427,1031,4
3883,70,8
7099,1397,7
10044,499,9
11422,826,2
1031,284,10
7550,1410,4
11218,655,10
1330,343,10
14371,97,6
11278,651,8
400,763,1
8091,1334,3
3934,982,10
11317,649,2
6858,1466,1
1323,515,10
10734,808,2
5483,1363,6
3378,1270,4
6318,229,2
3960,430,9
3417,1058,4
13033,1278,10
11744,497,3
1769,1416,4
2166,1211,6
10054,137,4
2970,192,6
12523,206,2
10629,1069,8
6064,112,3
4166,481,7
7451,1473,7
12620,1348,2
10813,1024,2
7050,666,1
7987,602,6
11556,210,6
14276,541,1
14035,1008,6
11213,404,10
3539,764,4
11392,600,10
4830,973,10
4528,89,2
12706,487,7
2125,1022,10
5698,988,4
14309,238,4
11809,1192,9
5021,1139,6
12938,586,8
4417,772,3
9407,847,8
4755,73,8
4365,615,4
7972,177,6
12934,464,8
7267,152,7
5660,1366,2
3112,162,4
5694,402,4
684,742,1
9696,382,2
11745,175,10
7643,384,7
2188,231,6
2448,990,2
8259,1276,6
2603,890,6
1780,409,2
14246,715,4
7650,43,6
864,559,4
3356,835,9
2671,66,2
1286,300,10
13983,950,9
11773,145,7
2926,519,2
11985,1284,4
3335,543,10
13902,996,8
7708,438,1
10856,373,9
1174,833,5
7977,860,2
9345,112,8
1643,1118,9
14187,807,8
8191,1093,7
8441,242,5
441,55,1
11850,778,9
14199,741,5
12302,691,8
710,389,5
14212,239,5
8988,886,6
3929,280,5
10657,168,9
7935,1336,6
10922,736,4
12581,522,10
1532,1223,10
5196,905,1
624,1168,5
12443,1449,4
13040,1449,3
8815,453,1
289,905,9
9994,112,9
9187,1125,2
9024,1165,3
5161,936,6
8797,1426,2
10884,1353,8
14356,1323,9
12255,110,10
8069,271,7
2228,123,8
2354,723,7
2880,664,7
1911,1086,10
1259,298,7
14374,1330,10
12171,1062,1
14490,1040,3
5796,1293,5
3636,1153,2
8978,797,4
11308,516,8
5884,1271,1
12804,29,4
11553,72,6
6620,356,6
1586,711,8
7199,604,8
9743,1490,10
648,1326,5
11508,265,10
10710,1164,3
2068,252,9
6549,943,10
5401,732,4
11889,723,3
2223,917,2
13573,483,1
6382,147,1
8155,1468,9
5772,171,1
3369,1380,10
11447,1041,3
14378,503,2
13541,1033,1
13639,141,5
66,350,7
6467,29,7
11506,315,1
4270,162,1
6909,533,8
13486,138,9
3832,10,8
8924,179,2
7983,1366,6
5848,901,9
11843,56,3
3658,389,4
8966,1463,10
4493,750,8
13642,388,5
212,645,3
6673,781,4
747,424,3
14042,909,5
508,306,2
13357,737,6
3887,1495,10
6840,924,5
13127,866,10
1125,467,8
12540,757,8
9440,80,4
6974,416,5
5307,826,6
7693,90,10
3369,1245,7
1250,730,6
14288,1373,1
871,499,9
9923,243,3
12698,1498,7
6463,749,5
12375,1052,6
14209,1032,6
13157,530,4
13898,1186,4
3612,1105,10
11641,1091,4
14668,505,7
650,1211,2
5302,1001,8
4592,550,5
12948,1059,7
10284,445,10
10724,645,6
6608,948,5
2043,459,9
1701,30,4
11065,1252,1
14602,448,3
3664,1437,10
8722,95,1
7419,728,2
8285,1435,5
4757,1009,8
14453,1405,8
14741,372,3
9856,821,4
2683,1232,6
5036,250,6
9098,1468,9
607,313,4
2000,1135,1
3107,582,10
10002,1306,6
13818,14,7
9121,1357,9
2690,480,2
11920,85,2
13961,1195,3
9500,1431,10
14439,375,4
10827,1030,9
7682,670,10
7204,180,8
13343,813,1
6286,1279,1
14351,301,2
1401,1268,9
1965,1029,5
14988,557,7
9270,288,9
4334,1202,6
9126,651,5
10929,1304,10
2023,820,3
11025,939,3
8205,585,1
7425,32,3
12244,1243,8
950,817,8
9901,1286,2
1087,112,4
14585,1346,5
3507,871,2
3695,320,1
14735,791,8
3095,262,2
8839,221,8
2584,1306,8
199,865,2
515,946,4
13999,552,8
9079,299,6
2137,875,2
14879,345,3
7193,187,2
5976,239,4
2252,648,8
14544,395,3
9143,826,10
3437,57,6
7728,1255,8
9031,824,7
14947,1072,10
172,462,7
196,498,7
8706,1311,10
10018,1423,10
360,292,6
14879,883,7
265,1084,8
5417,748,2
1271,1326,10
8439,218,7
3771,1100,4
14144,357,7
4981,454,10
522,206,8
6309,532,1
9579,657,8
1500,310,3
7106,1101,6
5444,7,7
5631,454,3
2076,1252,4
506,81,10
14753,1217,9
9225,202,8
5441,643,4
1477,1182,1
1464,82,4
4164,1236,4
2697,199,5
2562,49,7
14010,249,7
9543,255,8
2505,648,3
1840,420,8
249,1443,9
3241,1256,6
8407,145,6
10541,125,10
2101,259,7
14237,958,4
11136,1195,5
7409,146,8
1549,1313,7
6138,506,7
9320,400,9
14212,859,10
10513,1112,6
10081,386,10
8807,815,10
12035,545,9
10791,999,10
6576,690,5
4385,132,3
8631,1204,3
7661,1346,8
1646,772,5
12521,398,9
5640,487,1
18,595,9
9160,1422,3
33,481,3
9595,337,2
1865,1361,5
1866,450,8
10276,1118,4
7418,1480,10
9862,1202,9
7805,1266,2
10698,1310,10
5352,233,1
8447,941,3
4026,617,2
14237,732,8
2757,685,4
7309,151,4
12418,929,2
5730,841,5
2771,838,5
999,628,7
14906,500,5
11480,444,5
14450,749,3
11777,966,5
6097,533,6
276,574,2
1092,1335,10
14260,1373,3
5581,1494,8
9409,1449,4
6885,674,3
8016,769,9
5560,1264,4
4145,434,7
6373,744,5
14382,948,2
4647,533,9
13564,132,9
8304,1388,10
12316,1250,8
1433,967,3
151,507,4
1521,4,6
902,139,7
14618,153,10
343,1064,9
5101,858,7
9137,139,2
5021,290,9
1590,904,9
13883,222,8
6772,1401,4
5243,382,7
4637,9,1
14934,1054,10
13539,1425,8
9107,693,1
4731,751,6
9865,1030,7
6883,451,5
9401,1209,1
11852,1388,7
10353,1323,9
7819,1363,5
9679,141,1
6079,1157,6
10334,1369,8
12155,92,8
11175,1025,1
12576,191,10
14165,463,9
6922,403,7
2719,116,1
1878,1186,5
409,879,2
6600,407,4
2629,650,5
7251,94,9
12539,879,5
6909,92,5
11334,245,7
8704,33,1
4578,903,4
10229,805,2
7883,890,4
7311,945,8
2715,579,10
6757,1016,1
3925,1451,6
6905,73,10
2452,1100,4
9662,1476,9
8189,502,3
395,342,5
9596,876,7
7130,20,2
11231,738,4
14759,1243,5
1575,464,7
6885,1490,2
10127,1304,7
2742,353,7
8724,796,4
688,345,9
1270,995,10
11437,1488,2
3326,998,5
2028,7,4
3847,1038,9
12929,97,1
13800,1180,6
6801,504,10
1978,707,10
4383,1185,3
13770,1431,6
8695,8,8
7367,1308,10
12232,567,8
8136,1316,5
3651,126,6
14209,962,1
14411,691,1
12265,1335,4
12321,421,10
4772,1268,4
175,11,8
13349,390,8
1153,1113,6
13459,770,2
39,344,2
670,403,2
8384,300,2
3328,1030,8
3800,905,1
12446,505,6
9596,1494,5
7513,377,4
12963,26,6
5654,1090,8
8965,625,7
14924,1127,6
7938,782,6
9791,627,10
5232,1393,7
6452,1386,8
2785,15,5
7169,942,1
64,120,7
6913,279,7
10060,162,9
2724,992,8
5430,679,10
450,1305,8
3605,381,7
3265,411,7
2803,4,5
6135,1112,7
7625,196,8
850,992,7
3482,343,5
7732,504,10
10664,598,10
3457,894,4
8542,1189,1
6403,625,3
4479,906,1
4964,581,4
769,1448,2
2696,219,7
999,572,10
3199,1057,3
8523,308,10
3220,1324,3
11428,289,6
1468,402,4
11075,1332,4
5100,854,4
13917,454,7
5091,642,2
2268,794,5
6007,1042,5
4043,177,5
944,1472,8
512,1318,4
11630,1473,4
6092,119,10
2016,1010,6
3942,712,7
4333,577,4
406,495,6
5381,591,8
9757,338,2
5601,1113,9
6270,395,1
9229,1476,9
12768,1229,10
12481,1498,1
9904,1404,5
5038,1234,5
9105,560,10
1403,1473,3
6422,1492,7
2993,328,2
1301,1473,9
7332,1040,1
9205,471,10
3277,94,9
1740,1157,5
8027,335,7
653,1263,6
12277,643,2
834,1105,10
11944,1425,1
7085,878,10
4609,731,7
12180,929,9
9499,289,2
14420,938,2
8795,1371,1
4582,1034,6
10804,1221,8
1560,867,7
8324,1287,6
4137,21,9
8974,88,10
1660,1018,1
11786,442,5
8578,741,4
4417,191,2
10614,1038,8
12262,1017,9
9646,1481,5
3647,736,9
6903,259,7
7253,883,7
12897,1334,4
14029,619,6
12573,1021,2
6386,250,9
5545,574,10
9800,332,7
4473,4,7
11396,1429,6
7056,1067,7
13502,556,5
1752,70,6
3044,1483,1
11581,1108,2
1400,1062,8
11620,1313,8
11490,1304,7
10907,914,6
5195,1335,4
520,627,8
309,1381,3
5749,706,8
13779,562,8
1929,737,6
1964,746,5
8308,257,3
10072,1124,9
7375,1469,7
3845,1344,9
8774,1115,8
12904,1024,5
12980,1240,3
5599,191,5
1388,890,3
14194,948,10
10652,318,7
7794,1298,3
13499,1484,8
14194,698,2
13379,3,5
10822,82,1
2967,375,4
4991,737,4
6637,839,2
12832,1466,8
14077,1305,6
8328,177,2
9046,110,1
11456,1042,6
11633,872,3
1110,526,1
6376,1232,9
2227,227,2
13722,1277,4
1466,1447,4
430,774,2
249,1400,1
8726,515,6
7755,983,9
12980,567,6
8363,490,10
5529,1311,5
13651,478,8
13619,121,1
14287,884,8
3936,308,5
4810,1494,9
10213,934,2
5911,1480,1
7705,1429,3
2850,1035,7
12004,423,5
8850,1349,9
3114,1481,3
12459,57,7
12926,399,9
11614,414,10
70,975,6
13283,120,10
5130,227,2
1603,336,10
5127,346,1
3676,350,5
11120,1020,4
10310,965,9
4540,1192,9
538,1237,8
4839,335,7
10689,428,9
6252,19,7
4485,1238,9
13306,93,9
11717,316,3
3312,445,1
10201,986,10
7470,78,7
13439,212,2
12266,241,3
9281,1280,1
1192,832,6
7991,370,1
7909,1118,1
1425,705,1
3326,974,4
6451,1130,10
5901,682,1
2365,9,2
3814,1479,6
3488,385,7
1475,1364,5
10393,233,6
3590,378,5
3569,1256,3
4766,4,8
6756,969,4
13902,211,5
2678,59,3
10620,909,5
3122,541,1
2897,1044,5
12108,80,6
7146,1280,9
13188,655,8
833,1134,4
5590,873,4
4161,108,7
4685,1313,7
6978,918,9
800,1400,2
874,820,2
7748,1029,5
12843,965,3
12281,1200,10
10190,1204,1
2518,187,6
5608,1076,7
2532,1281,7
4833,943,1
13726,935,4
2988,151,7
2481,1050,2
5370,584,9
13372,1003,9
13615,201,4
5793,551,3
11607,612,5
824,651,1
12522,443,8
5034,890,10
12968,113,7
5115,226,2
8401,534,6
12356,305,7
11830,1095,1
13726,1305,9
114,411,10
4602,268,2
12073,146,6
3536,581,8
10522,253,5
12390,625,4
11400,805,8
8116,220,10
14236,191,3
12161,984,5
8133,354,2
4533,624,3
4595,1270,4
12792,1269,8
7526,698,1
389,689,5
10950,251,8
12434,860,6
10791,713,8
5224,232,1
4409,913,3
1561,856,9
13341,370,10
13009,119,8
3447,865,4
319,73,2
7364,732,7
635,774,10
142,928,3
12528,1493,4
9645,762,2
7079,153,7
9512,1192,3
9520,513,10
4576,779,6
9926,501,2
3916,127,3
6543,937,1
1151,266,5
3857,1177,2
7644,120,3
7213,256,9
9491,161,5
13665,660,1
7248,343,8
552,380,2
6883,1079,5
4079,751,7
842,692,8
11785,16,5
12327,1444,3
1171,442,2
12233,148,9
9587,925,9
12364,422,3
7086,1443,9
2668,350,10
13636,503,4
1919,1498,10
5919,796,10
1725,1028,3
12722,1277,5
1013,1405,3
4671,1199,2
13006,1319,10
10936,933,9
9296,1385,7
3653,838,3
917,387,5
6570,496,8
14505,1455,7
7110,549,1
9857,1187,4
6316,288,9
6211,1345,9
2309,1309,2
2012,1173,7
14509,1008,7
2897,792,4
10650,837,9
11417,514,1
7621,1064,10
1175,548,9
4932,1240,1
8765,603,5
2393,928,8
4255,151,3
9109,149,4
5019,155,4
7411,1113,3
1682,835,1
9070,970,5
14602,1177,4
2589,1286,9
3752,650,5
7637,740,9
14537,562,8
11587,1185,1
3481,801,6
4151,538,2
13674,1091,5
7035,239,5
11298,929,10
5288,1290,10
6691,200,6
10054,7,7
4923,460,7
6341,885,2
2743,541,7
1059,839,2
4885,48,6
393,149,8
7024,1489,10
10165,803,8
7814,969,10
11090,1131,7
7430,308,9
6953,445,5
5660,231,5
4231,707,4
5288,4,3
13994,542,6
10929,1264,3
537,1166,8
4926,792,2
9006,334,10
9549,311,2
1223,1319,4
823,293,7
450,713,3
5046,323,2
12030,17,3
14535,1202,10
3686,1171,7
13464,1437,6
4044,475,7
14094,1038,10
9513,274,3
11483,355,7
4555,1139,4
9616,410,10
4846,1387,3
8998,1212,7
2581,245,1
2673,1204,3
3226,748,3
1391,1495,1
11432,316,6
8240,462,5
4966,618,3
1950,201,6
14254,36,7
7216,850,1
10064,364,9
12360,403,9
10424,442,4
5555,89,2
12374,416,5
11781,1471,8
5476,1266,2
14987,765,9
7447,62,7
11298,787,8
8376,1139,10
6402,1422,1
1241,356,4
5672,861,9
6035,230,5
11000,676,10
8266,156,5
1902,1190,4
530,795,6
9755,892,1
12087,675,1
9961,1405,10
8714,458,5
10252,147,6
12717,826,1
7040,1359,7
7977,923,10
12051,393,3
1372,287,6
1518,1061,4
9116,587,3
11292,1456,4
11778,218,4
6410,1143,4
13099,984,8
709,842,8
13585,897,7
3418,560,5
1833,678,7
984,642,5
1539,813,2
10493,606,3
14880,663,10
10389,432,9
3580,172,2
4448,1297,1
14742,631,4
2986,1354,9
4028,71,4
6013,160,4
11853,1424,3
10676,1345,3
6391,954,1
11700,904,7
11297,23,10
13641,366,6
7793,738,10
9266,1272,6
9030,770,1
14350,1431,9
9874,1193,10
8123,288,1
8372,251,4
8797,1480,6
2524,339,6
12541,1012,9
12127,1023,2
10821,532,3
12356,306,3
1891,871,1
3518,730,9
1811,791,3
11359,946,7
1956,187,9
3910,248,2
6431,335,10
6076,1304,1
7046,493,5
11780,297,8
10868,1286,8
4851,504,4
12070,607,8
12680,561,9
12161,975,10
807,945,1
4563,1001,6
11582,409,7
10302,460,9
14592,142,5
13094,677,6
12626,159,2
281,1039,1
11,397,9
5702,418,5
9546,670,1
4759,308,2
179,1267,8
14973,1324,9
6332,412,1
5479,719,8
5393,438,9
67,860,8
5683,948,2
11677,167,9
8617,449,9
12163,159,2
4439,151,10
8965,827,10
5825,1387,6
9028,387,2
11407,1494,4
339,734,8
6058,40,4
7075,1118,6
5783,1341,5
9169,153,6
5697,853,1
7075,261,2
8023,554,10
11518,1316,9
5850,299,9
893,748,3
4624,1043,5
4004,320,8
9599,1287,6
8939,743,4
10529,840,1
6538,942,8
9218,485,5
10522,1005,10
10198,710,2
6793,1017,3
7989,610,3
4596,201,2
5240,625,4
1149,605,1
13317,68,6
11364,1429,9
2671,582,10
219,1180,9
3564,1216,2
1656,1176,7
13198,788,5
6953,566,8
5299,644,2
7585,920,5
9626,524,9
5888,1221,3
10603,852,9
10693,396,4
4692,1099,5
14655,1330,8
1706,1221,8
1860,415,8
6167,61,3
4506,185,8
993,159,4
6609,501,1
14595,866,6
11727,1272,1
3231,1369,10
8590,593,4
5868,379,8
12060,847,10
10799,1330,2
14266,680,3
6668,265,3
10968,1030,6
1384,758,7
726,1338,8
12525,1429,8
10395,1172,2
10297,1229,5
5732,1224,2
9089,1422,2
10767,1188,9
10762,195,2
11145,1009,8
2333,827,10
4260,624,8
900,559,5
1214,914,8
2637,1397,5
10091,293,1
5612,1405,3
9636,48,2
13377,934,6
4790,746,4
13377,114,2
1310,1077,1
8132,5,3
14847,1085,9
9199,1425,9
11194,973,9
1962,1442,10
10150,432,3
2884,1015,8
10551,170,7
13117,455,5
3138,745,8
7738,915,8
103,647,3
9340,1271,7
89,1425,3
8899,1249,2
9867,424,1
7295,908,5
6222,1465,6
12625,617,9
6770,258,7
9754,1153,4
4206,1420,6
7276,158,4
13295,1450,10
3560,1364,10
4862,165,9
4608,1053,9
8524,951,6
6922,763,4
12624,479,9
5719,74,9
8264,134,3
217,683,5
3566,1191,1
14834,299,8
10637,348,7
10671,112,1
7269,1125,9
14156,305,2
14907,1451,7
1281,1331,1
6278,87,7
9815,1266,5
3286,465,3
4936,975,8
3170,1238,7
4579,788,1
13117,940,4
1533,1231,9
13167,738,10
941,855,5
11915,660,1
10732,675,1
1087,299,10
12467,784,8
5113,296,10
4573,290,4
6635,1277,4
8030,744,3
5085,1124,4
9225,1312,4
2962,977,9
8568,1119,8
1670,90,3
8985,257,1
11084,688,4
6192,472,8
13579,292,4
6401,1279,5
11476,1280,2
9167,65,2
3803,735,4
8624,1024,6
12268,991,3
386,706,5
1126,556,10
811,1479,7
8924,1141,2
3238,1252,5
7660,365,8
3132,33,7
12538,880,10
429,179,6
5860,773,2
3152,189,10
11157,1020,8
3174,1025,10
3977,361,4
5135,1389,2
13240,434,1
989,757,5
5874,769,7
7875,1227,10
14168,903,10
12867,1169,1
6356,1120,1
14866,792,3
4821,646,3
2878,744,6
638,1252,9
13624,1172,1
8198,750,7
14170,1272,3
14137,1238,4
7437,1444,5
8051,419,6
7608,205,7
6653,398,10
7087,722,9
324,962,2
8893,287,8
5859,1490,1
11919,1496,4
2809,947,8
12625,694,9
12711,14,8
1208,1048,8
6648,1177,7
9749,641,9
6763,1010,4
11098,978,5
1019,464,4
10302,799,9
2294,93,9
4904,178,10
6093,1446,8
7508,129,3
1989,1074,8
426,103,4
4616,687,10
5986,355,9
3144,18,9
2939,399,1
1219,1473,2
9171,743,10
4152,1343,8
11987,904,1
559,348,4
10794,1221,3
1996,980,7
4316,465,7
7966,309,6
3030,573,6
7128,390,7
9244,613,10
5812,701,9
579,1166,1
1140,1231,9
13803,1151,5
7455,1065,10
12517,369,8
5966,80,7
8620,1049,4
14488,578,3
12059,384,7
13754,695,6
6244,383,9
10120,1189,9
14091,581,8
11608,435,8
2667,287,9
13971,1207,5
3083,474,1
3675,1417,8
1025,982,3
10186,1390,7
5513,274,6
8436,1139,8
9760,941,10
12172,455,8
12288,426,9
9187,1033,9
6657,1053,4
4263,1178,9
14294,860,3
4671,437,3
11839,865,9
12468,259,7
1182,297,10
11558,636,3
2049,925,8
2761,378,2
12664,399,5
4718,1131,5
7952,940,9
8071,335,10
5021,1414,7
7137,618,5
4490,527,10
6379,906,10
4380,1372,9
3692,962,1
3100,870,4
13491,1263,2
7684,1201,2
8994,335,8
1615,653,10
11969,806,4
7585,941,8
12821,903,10
2729,1221,9
7746,1109,3
7429,501,6
11282,1465,8
1744,308,9
5512,713,5
5548,846,4
4357,592,5
9607,1381,7
5736,1330,6
1119,61,4
1249,319,7
1150,1075,1
9043,1245,1
816,107,10
2106,1370,2
2230,453,8
10406,123,6
68,427,4
5729,689,7
9042,170,8
13130,905,1
8539,725,5
12198,306,7
4966,1013,6
5223,1233,1
1156,431,6
12672,309,10
3523,826,5
5474,1386,2
452,945,8
7490,63,4
13668,250,1
13349,1286,5
12669,576,9
9874,1330,1
13100,1297,10
7055,231,7
10889,1349,3
13711,888,9
14174,1038,5
3582,525,8
2259,653,8
14401,543,1
551,648,7
3437,1132,6
2634,1071,3
5315,297,9
13416,1135,7
729,471,7
5545,1497,5
2415,186,9
9169,1378,7
6283,749,5
5665,688,3
13685,1157,7
6561,567,7
13951,1087,7
10297,1397,9
5537,1022,10
9423,1229,2
4178,1353,1
8245,502,7
12755,1377,2
3159,1401,5
8124,1306,6
8070,221,6
6863,7,2
13883,493,4
12481,656,6
8377,170,5
5709,334,1
14404,35,6
1579,1262,1
4940,1253,4
9004,354,7
6692,156,4
10505,1208,10
14529,333,10
10847,871,3
2491,414,10
11178,342,8
1140,122,4
10284,113,5
14553,1139,3
12004,1398,10
605,218,2
2499,921,8
3420,1212,2
1961,1428,10
11730,1253,4
11209,640,5
6069,952,4
8557,563,6
4979,1484,9
6823,601,5
1886,73,8
8457,932,2
2976,885,7
6285,405,1
6411,660,10
1388,437,6
8543,629,6
11230,1403,6
7933,939,8
4676,1432,5
2767,1012,6
3823,1310,6
5799,717,5
12662,1055,3
9018,834,2
2384,1093,10
5124,184,2
6134,1088,2
7751,1198,5
1951,630,2
9173,504,1
8008,1105,10
14143,476,5
12623,1091,5
12283,1160,4
5969,547,1
10210,1290,1
10753,1377,3
10409,1307,8
9166,675,1
6013,69,3
2382,749,8
3590,1237,7
4291,322,3
14872,227,8
14989,883,2
12081,109,9
6568,183,7
8400,219,9
9812,322,5
6857,315,6
4621,1231,9
9621,1461,9
5556,680,3
4594,62,4
5518,1205,6
12049,537,5
3380,736,8
4083,384,7
3667,312,9
5761,696,4
13401,978,5
4296,850,3
6831,1005,10
1724,647,4
4163,1482,8
8594,472,10
7833,563,9
1666,839,4
1285,888,8
3292,1353,7
9408,1271,2
5922,1117,2
7854,402,5
9264,193,1
2855,117,6
2773,238,9
1640,88,7
12258,992,8
6380,237,10
5630,1147,5
9878,1433,7
4592,881,6
7295,1115,1
12105,263,5
9335,1199,4
4395,638,3
1712,25,7
8976,394,6
13576,1473,2
8114,25,10
3334,248,7
4760,953,8
14389,1118,8
11083,398,2
12834,15,8
6192,8,6
2922,1127,4
9876,1276,8
14511,501,9
4294,1461,7
7878,828,4
1945,303,7
12928,253,1
752,794,4
12434,338,5
5202,85,8
2003,402,1
11684,1274,8
8867,1184,6
14894,329,6
3892,1490,9
1396,890,5
6701,736,5
7217,1376,10
5575,178,8
2912,625,7
3186,34,8
6953,332,7
13574,234,10
14383,262,6
12135,166,8
14348,664,5
13723,513,3
10032,1345,2
4803,732,3
6447,155,3
7849,623,3
12245,940,2
5779,463,1
6182,1484,1
11908,274,2
12204,651,2
14070,139,8
8912,513,6
9687,838,4
8171,745,6
2164,1479,1
14110,119,4
10402,934,9
642,154,10
5003,960,2
907,1044,8
3012,580,3
4823,1341,2
9682,375,6
9145,811,7
11783,83,2
7011,579,7
5870,952,1
5733,364,10
14152,504,10
9383,427,3
7,992,5
420,666,1
3493,770,6
13424,108,1
9608,337,8
6129,670,5
3916,12,2
14373,1307,9
998,987,9
4162,1401,9
2997,86,10
12489,611,5
11563,1441,7
2539,447,1
1710,330,7
185,1414,6
9153,586,5
1831,1048,3
2673,243,7
3876,1229,2
12620,508,3
11045,1296,2
11757,871,10
13173,1130,6
5526,138,7
7671,185,6
3121,854,6
2045,1416,7
13361,620,8
10002,581,2
6864,284,6
1344,271,6
9399,1005,3
10982,513,4
2603,616,8
10291,191,2
1793,1130,6
2186,800,4
12382,169,5
7726,1381,6
12296,158,8
2543,1212,4
12423,234,4
2038,765,8
4914,584,4
7542,1469,4
10965,293,2
8700,161,8
3418,335,3
12774,1282,1
6138,279,4
12458,278,8
5347,1400,3
6295,1001,4
14289,1415,10
6719,501,2
11341,82,1
9706,1048,7
7916,606,1
7454,72,3
10238,807,6
6803,1314,10
12636,761,10
114,618,4
11311,171,9
2254,642,3
1736,567,5
13346,476,5
9154,397,2
14090,1427,4
7329,632,7
9535,846,4
12849,1427,8
5595,742,5
5296,704,4
13765,239,6
2938,1074,6
4017,826,9
9676,867,10
11589,1181,5
550,209,4
12524,421,7
5183,207,10
14706,1214,9
9543,442,4
993,161,5
7516,330,2
6128,1194,7
13119,406,6
7313,465,7
14722,372,5
4519,453,10
8099,211,10
9666,1223,3
13018,1081,5
14075,1165,7
8518,928,4
4496,1187,6
1372,1472,8
8185,1421,7
123,660,7
1373,207,2
14475,740,6
565,236,5
1518,1250,7
5142,1268,4
11841,665,4
6073,130,4
10041,759,1
665,980,1
12454,703,2
5009,1296,7
9682,906,10
4283,1354,9
499,289,8
260,316,2
7049,284,8
10254,1187,3
9477,1046,3
6704,1137,9
4298,909,2
5526,251,5
8173,764,9
6009,52,1
12316,1147,3
6518,1025,10
7553,62,7
6104,652,4
3448,1275,4
173,1394,2
13770,1144,6
12975,1454,6
5810,29,7
1590,397,10
141,862,10
13026,146,10
1250,766,7
14649,881,9
3962,1272,1
4854,779,2
13729,807,6
613,692,9
10800,1429,7
4757,1077,2
4568,883,2
9575,465,3
10994,41,3
13961,563,8
1965,857,9
2441,532,2
12825,74,5
12945,915,10
4135,333,8
5330,1500,6
10979,1204,10
11571,1074,8
8518,100,5
10805,321,3
3674,95,2
11253,436,7
2648,1074,1
12657,1189,10
8285,1394,6
3073,59,1
2829,517,6
7300,314,10
2903,1385,8
6313,1466,8
11442,508,9
3378,1241,8
6608,669,7
325,1141,2
10868,1252,3
14448,1328,1
14153,719,1
344,245,4
8440,521,10
10401,1476,6
3108,1265,4
8470,760,3
12017,1243,5
14531,525,9
6988,1141,5
1456,820,3
12462,774,10
8235,1316,6
9341,112,6
191,559,1
51,1329,10
5161,343,10
6821,388,9
2116,913,3
2721,218,1
14727,917,4
1114,850,7
3648,607,4
10311,1070,2
8033,1291,2
7607,125,6
11190,1037,4
12209,12,1
10322,567,4
12216,956,1
12371,131,4
12646,726,9
7299,376,2
2479,318,7
8527,930,1
2770,338,1
11778,180,9
12391,973,8
11689,1248,9
10032,417,1
10363,35,9
3790,758,3
14367,1013,8
1898,1474,5
7085,1144,10
8537,1300,10
1041,431,6
4389,391,8
833,1101,9
14137,965,7
13068,318,4
7323,1163,7
1892,1236,6
406,328,7
5403,725,4
5884,125,8
10204,192,6
10667,1377,9
2772,1274,5
8042,394,8
9755,951,10
9069,869,9
65,764,7
6266,1027,2
7302,41,6
6173,125,5
8557,1494,6
12636,510,9
11281,1197,9
4946,1014,6
2501,463,6
12821,788,1
11430,611,6
2224,1303,9
3078,269,8
158,7,10
1939,1490,10
14957,534,10
13208,837,6
6204,492,6
10875,52,5
311,211,1
13486,196,4
10469,321,3
9155,511,9
14132,108,8
2009,262,4
1118,1097,4
11010,1188,5
4553,692,1
14028,666,9
3120,148,10
6424,892,1
3051,680,2
14012,305,3
6769,278,4
9830,589,8
879,863,6
1949,1345,2
7581,1391,2
5661,917,10
3568,761,10
7172,1064,1
474,1345,10
5505,1018,2
8527,504,7
4548,723,2
1353,663,4
