customer_id,order_date,order_status,payment_mode,shipper_id
2975,2024-05-16,Cancelled,Bank Transfer,9
2427,2024-05-12,Shipped,COD,10
2735,2024-05-26,Pending,Debit Card,7
859,2024-03-21,Cancelled,COD,8
2010,2024-01-10,Delivered,COD,1
1062,2024-07-08,Delivered,COD,4
2154,2024-02-08,Pending,Bank Transfer,7
2281,2024-12-10,Delivered,Debit Card,3
977,2024-02-24,Pending,Bank Transfer,7
4340,2024-08-26,Shipped,COD,9
610,2024-09-17,Delivered,Debit Card,10
4944,2024-03-10,Shipped,COD,2
4919,2024-08-24,Cancelled,Credit Card,5
4032,2024-01-03,Cancelled,COD,6
1752,2024-10-17,Shipped,Bank Transfer,9
870,2024-09-28,Delivered,Bank Transfer,5
1783,2024-08-12,Shipped,COD,6
1206,2024-08-04,Cancelled,Debit Card,8
1716,2024-07-29,Delivered,Credit Card,2
3342,2024-05-04,Pending,Credit Card,3
4236,2024-05-05,Cancelled,COD,10
2103,2024-12-16,Pending,Credit Card,9
1475,2024-05-04,Delivered,Credit Card,10
2486,2024-08-19,Cancelled,Credit Card,7
130,2024-04-27,Shipped,Debit Card,9
3194,2024-06-02,Delivered,Credit Card,2
1340,2024-01-31,Shipped,Bank Transfer,2
1947,2024-07-13,Pending,Bank Transfer,10
2220,2024-02-15,Shipped,Credit Card,6
3374,2024-09-13,Pending,Bank Transfer,3
3625,2024-01-27,Pending,Credit Card,1
1214,2024-04-10,Pending,Debit Card,5
3377,2024-08-02,Cancelled,COD,10
4579,2024-03-04,Delivered,Debit Card,10
438,2024-01-25,Pending,COD,2
4020,2024-06-06,Shipped,COD,4
1382,2024-06-30,Pending,Bank Transfer,3
881,2024-09-16,Cancelled,COD,3
354,2024-02-26,Cancelled,Credit Card,4
2190,2024-10-30,Shipped,Bank Transfer,10
2067,2024-01-17,Delivered,Bank Transfer,1
1993,2024-09-23,Pending,Bank Transfer,2
332,2024-01-12,Cancelled,COD,6
4059,2024-02-03,Pending,Bank Transfer,4
3157,2024-05-23,Shipped,Bank Transfer,2
1130,2024-06-24,Delivered,COD,6
4134,2024-05-20,Cancelled,Debit Card,2
3376,2024-09-30,Shipped,COD,10
400,2024-11-19,Shipped,Debit Card,5
2911,2024-11-01,Cancelled,COD,8
1522,2024-07-10,Pending,Debit Card,2
4520,2024-07-27,Delivered,Bank Transfer,9
4252,2024-02-18,Pending,Debit Card,1
2474,2024-04-04,Cancelled,Bank Transfer,5
98,2024-01-26,Pending,Bank Transfer,4
3395,2024-03-24,Delivered,Bank Transfer,9
2343,2024-05-13,Cancelled,Debit Card,2
2508,2024-07-21,Cancelled,COD,9
2075,2024-09-07,Delivered,Debit Card,6
1816,2024-11-28,Shipped,COD,2
2093,2024-02-18,Cancelled,Bank Transfer,8
1112,2024-12-28,Delivered,Credit Card,1
3688,2024-12-10,Pending,Credit Card,3
580,2024-11-07,Pending,Debit Card,1
34,2024-02-28,Pending,COD,3
1341,2024-02-29,Delivered,Bank Transfer,1
2197,2024-06-17,Shipped,Debit Card,6
3025,2024-04-06,Shipped,Bank Transfer,4
3983,2024-06-20,Pending,COD,3
1104,2024-08-25,Delivered,Debit Card,5
2684,2024-10-25,Pending,Credit Card,1
2128,2024-08-14,Cancelled,Bank Transfer,7
2849,2024-09-26,Shipped,COD,1
4643,2024-11-04,Pending,Credit Card,5
94,2024-05-14,Shipped,Debit Card,4
356,2024-09-21,Shipped,COD,5
631,2024-04-07,Pending,Credit Card,3
989,2024-01-06,Delivered,Bank Transfer,5
4977,2024-08-23,Cancelled,Bank Transfer,5
4106,2024-07-24,Pending,Credit Card,4
4189,2024-11-24,Pending,Bank Transfer,7
512,2024-09-11,Shipped,Debit Card,10
4794,2024-08-18,Shipped,COD,6
3746,2024-10-17,Delivered,Debit Card,1
2061,2024-04-15,Shipped,Credit Card,3
1202,2024-12-22,Pending,Debit Card,6
1672,2024-11-04,Cancelled,COD,10
4504,2024-08-06,Cancelled,Credit Card,10
4915,2024-10-02,Pending,COD,2
2952,2024-10-25,Delivered,Credit Card,7
4905,2024-07-29,Shipped,Credit Card,8
3948,2024-10-25,Shipped,Credit Card,8
179,2024-12-24,Cancelled,COD,6
595,2024-11-20,Shipped,Debit Card,1
1097,2024-12-12,Pending,Credit Card,1
4130,2024-12-09,Cancelled,COD,10
2487,2024-04-02,Pending,COD,1
1139,2024-06-14,Shipped,Debit Card,8
3157,2024-10-08,Cancelled,COD,6
4692,2024-07-17,Cancelled,COD,6
843,2024-01-30,Shipped,Credit Card,3
2968,2024-05-10,Shipped,Bank Transfer,3
4345,2024-12-15,Pending,COD,7
3208,2024-12-12,Shipped,Debit Card,2
2174,2024-06-19,Pending,COD,7
2496,2024-07-14,Pending,COD,10
1855,2024-10-30,Cancelled,COD,10
4336,2024-02-14,Shipped,COD,10
4250,2024-04-19,Delivered,Bank Transfer,4
4380,2024-04-12,Pending,Credit Card,6
3221,2024-09-07,Delivered,Bank Transfer,6
2530,2024-05-18,Pending,Debit Card,2
212,2024-10-27,Cancelled,Debit Card,3
4448,2024-06-08,Delivered,COD,3
1576,2024-08-23,Shipped,COD,1
2709,2024-05-21,Shipped,COD,6
3048,2024-05-11,Pending,Credit Card,2
226,2024-09-04,Shipped,Credit Card,7
1050,2024-06-21,Pending,Debit Card,5
1605,2024-05-31,Delivered,Credit Card,1
3181,2024-02-06,Cancelled,Credit Card,6
3006,2024-11-13,Delivered,COD,10
3170,2024-12-04,Delivered,COD,5
3400,2024-10-17,Cancelled,Credit Card,8
3891,2024-01-03,Delivered,Debit Card,6
3775,2024-02-03,Pending,Credit Card,10
4954,2024-11-30,Pending,Debit Card,3
4422,2024-09-12,Delivered,Bank Transfer,2
3265,2024-12-30,Shipped,Bank Transfer,3
906,2024-09-07,Delivered,Debit Card,9
1751,2024-04-09,Shipped,Bank Transfer,5
4790,2024-07-26,Pending,Debit Card,6
2092,2024-05-23,Cancelled,Credit Card,3
1041,2024-06-15,Cancelled,Credit Card,3
2189,2024-10-09,Delivered,COD,3
2673,2024-12-18,Pending,Credit Card,8
548,2024-02-18,Delivered,Bank Transfer,9
416,2024-12-11,Delivered,Debit Card,5
3217,2024-07-06,Cancelled,Debit Card,5
732,2024-09-12,Cancelled,Debit Card,9
3784,2024-09-19,Pending,COD,4
2759,2024-09-25,Delivered,Credit Card,1
3123,2024-10-13,Cancelled,Bank Transfer,9
1630,2024-12-13,Cancelled,Debit Card,6
1247,2024-05-09,Shipped,Bank Transfer,7
427,2024-03-29,Pending,Bank Transfer,9
1076,2024-07-02,Pending,Debit Card,4
1988,2024-08-10,Cancelled,Credit Card,10
2418,2024-11-27,Delivered,Debit Card,4
452,2024-01-31,Delivered,Credit Card,6
2323,2024-12-13,Cancelled,Credit Card,4
2247,2024-12-24,Cancelled,Bank Transfer,4
2214,2024-07-20,Pending,COD,5
2241,2024-11-17,Pending,Debit Card,3
4823,2024-12-01,Pending,Debit Card,2
1605,2024-07-23,Cancelled,Bank Transfer,1
3815,2024-02-19,Pending,Bank Transfer,8
2860,2024-07-24,Pending,Credit Card,2
574,2024-12-25,Shipped,COD,5
3077,2024-03-01,Shipped,Credit Card,8
505,2024-10-27,Shipped,Credit Card,1
3496,2024-09-09,Pending,Credit Card,7
4172,2024-12-18,Pending,COD,10
1948,2024-08-15,Delivered,Credit Card,9
1545,2024-03-24,Shipped,COD,7
3911,2024-03-08,Shipped,Credit Card,4
2773,2024-07-06,Pending,Bank Transfer,3
1353,2024-03-06,Cancelled,Debit Card,1
2602,2024-02-11,Delivered,Debit Card,1
1707,2024-11-04,Delivered,Credit Card,9
983,2024-11-30,Shipped,Credit Card,1
433,2024-03-09,Pending,Credit Card,5
4955,2024-01-01,Delivered,Credit Card,8
2353,2024-11-02,Cancelled,COD,7
4327,2024-08-01,Shipped,Bank Transfer,6
4118,2024-12-05,Delivered,COD,4
658,2024-07-12,Pending,Bank Transfer,10
4436,2024-07-26,Cancelled,Debit Card,8
4116,2024-07-22,Shipped,COD,5
1952,2024-07-07,Pending,Credit Card,2
831,2024-02-18,Delivered,COD,8
343,2024-02-13,Shipped,Credit Card,7
2725,2024-09-14,Pending,Credit Card,9
3047,2024-05-23,Shipped,Bank Transfer,10
3548,2024-12-17,Shipped,Debit Card,9
2578,2024-10-24,Shipped,Debit Card,2
2302,2024-03-25,Shipped,COD,3
133,2024-03-11,Pending,Debit Card,1
3491,2024-07-24,Cancelled,Credit Card,5
2173,2024-11-02,Cancelled,Credit Card,8
2165,2024-10-31,Pending,COD,10
2251,2024-11-15,Pending,COD,8
2711,2024-02-06,Delivered,Credit Card,7
1499,2024-07-20,Shipped,Credit Card,4
1743,2024-02-20,Delivered,Debit Card,4
2554,2024-05-02,Shipped,Bank Transfer,2
601,2024-07-26,Pending,Bank Transfer,8
1180,2024-11-20,Pending,Debit Card,5
4924,2024-07-08,Delivered,Credit Card,2
1014,2024-03-13,Pending,COD,4
3940,2024-03-16,Cancelled,Debit Card,1
1402,2024-07-14,Delivered,COD,2
3212,2024-12-20,Pending,Debit Card,2
85,2024-03-29,Delivered,Credit Card,6
1741,2024-03-21,Delivered,Debit Card,3
1025,2024-11-14,Pending,COD,10
764,2024-09-24,Delivered,COD,7
1305,2024-08-16,Pending,Debit Card,10
3220,2024-12-01,Cancelled,Credit Card,5
438,2024-04-15,Pending,Credit Card,10
2884,2024-04-01,Cancelled,Credit Card,4
366,2024-12-30,Pending,Debit Card,3
2332,2024-08-17,Shipped,COD,4
4805,2024-10-29,Delivered,Debit Card,3
1532,2024-11-16,Pending,Debit Card,6
2657,2024-01-12,Pending,Bank Transfer,8
2846,2024-05-16,Cancelled,Debit Card,8
3367,2024-09-11,Pending,Bank Transfer,5
271,2024-11-21,Delivered,Bank Transfer,5
820,2024-09-22,Delivered,Credit Card,6
945,2024-01-31,Delivered,COD,2
77,2024-03-22,Delivered,Debit Card,1
2800,2024-12-14,Pending,Debit Card,5
3110,2024-04-09,Delivered,Credit Card,7
3182,2024-06-26,Cancelled,COD,9
1237,2024-01-27,Pending,Bank Transfer,2
1373,2024-05-28,Cancelled,Bank Transfer,9
2289,2024-04-12,Shipped,Debit Card,3
4737,2024-10-07,Delivered,Credit Card,7
1846,2024-09-14,Cancelled,Debit Card,10
3508,2024-04-26,Cancelled,Bank Transfer,10
3263,2024-01-20,Shipped,Credit Card,4
3464,2024-08-20,Delivered,Bank Transfer,6
1571,2024-02-24,Shipped,COD,10
1521,2024-10-22,Cancelled,COD,5
4423,2024-06-15,Shipped,COD,7
3570,2024-11-05,Shipped,Debit Card,2
3604,2024-07-13,Delivered,Credit Card,2
4771,2024-09-20,Shipped,COD,4
3186,2024-04-22,Shipped,Debit Card,4
1256,2024-06-04,Delivered,Debit Card,1
4273,2024-12-12,Pending,COD,1
1150,2024-02-11,Delivered,Credit Card,1
4960,2024-09-26,Delivered,Credit Card,3
4211,2024-11-29,Shipped,COD,6
1418,2024-06-30,Cancelled,Credit Card,5
402,2024-08-23,Pending,Debit Card,8
3941,2024-05-06,Cancelled,Bank Transfer,6
2106,2024-08-28,Pending,COD,9
1305,2024-06-06,Cancelled,Credit Card,3
1554,2024-07-11,Cancelled,Bank Transfer,3
3902,2024-05-08,Cancelled,Debit Card,8
2329,2024-01-18,Pending,COD,2
1072,2024-10-31,Pending,COD,7
4117,2024-05-26,Shipped,COD,7
4519,2024-01-07,Pending,Bank Transfer,2
4349,2024-10-18,Delivered,Debit Card,9
4953,2024-06-07,Pending,COD,9
2874,2024-11-23,Shipped,COD,9
3651,2024-07-30,Delivered,COD,10
2083,2024-03-27,Shipped,Debit Card,1
2404,2024-05-28,Pending,Credit Card,1
3950,2024-01-02,Delivered,Debit Card,8
2713,2024-04-08,Cancelled,Debit Card,10
2816,2024-07-06,Delivered,Debit Card,9
2937,2024-11-29,Cancelled,Debit Card,4
4823,2024-03-31,Cancelled,Credit Card,4
380,2024-06-01,Cancelled,Bank Transfer,10
914,2024-06-25,Pending,Credit Card,7
2805,2024-07-18,Shipped,Bank Transfer,2
1517,2024-08-27,Shipped,Bank Transfer,8
3786,2024-12-06,Delivered,Bank Transfer,6
1849,2024-08-26,Pending,COD,4
3810,2024-08-12,Pending,Credit Card,7
2281,2024-11-24,Cancelled,Credit Card,2
1072,2024-05-11,Pending,Debit Card,3
4428,2024-12-23,Delivered,Debit Card,10
3466,2024-12-25,Delivered,COD,9
3955,2024-11-04,Cancelled,Bank Transfer,6
1092,2024-02-17,Pending,Debit Card,10
1586,2024-07-23,Pending,Debit Card,10
175,2024-03-08,Shipped,Debit Card,4
2772,2024-01-16,Delivered,Debit Card,10
3566,2024-10-23,Cancelled,Bank Transfer,9
816,2024-10-20,Pending,Bank Transfer,10
2455,2024-06-01,Pending,COD,6
3633,2024-10-01,Cancelled,Debit Card,2
1430,2024-03-17,Pending,Credit Card,1
3737,2024-11-24,Shipped,Bank Transfer,5
3764,2024-07-16,Delivered,Bank Transfer,6
1798,2024-11-06,Delivered,Debit Card,4
918,2024-11-12,Delivered,COD,9
997,2024-04-16,Shipped,Bank Transfer,3
433,2024-01-17,Delivered,Debit Card,8
2900,2024-01-11,Shipped,COD,1
4568,2024-08-07,Shipped,Debit Card,9
4330,2024-07-31,Shipped,Bank Transfer,10
637,2024-09-25,Pending,COD,3
2595,2024-08-22,Pending,Credit Card,9
1076,2024-06-29,Shipped,COD,7
2315,2024-08-12,Pending,COD,4
2638,2024-06-25,Shipped,COD,9
3733,2024-01-03,Delivered,Debit Card,9
4622,2024-02-02,Pending,Debit Card,9
3705,2024-11-18,Cancelled,Credit Card,9
1704,2024-01-14,Delivered,Debit Card,5
2775,2024-07-24,Pending,Bank Transfer,10
4058,2024-08-30,Pending,COD,2
3224,2024-07-17,Delivered,COD,5
3305,2024-06-24,Delivered,Credit Card,4
3097,2024-04-08,Delivered,Bank Transfer,3
2957,2024-12-03,Delivered,COD,10
3407,2024-07-05,Pending,Bank Transfer,1
344,2024-12-24,Cancelled,Bank Transfer,3
872,2024-09-21,Shipped,Credit Card,7
878,2024-03-01,Shipped,Bank Transfer,6
1522,2024-05-16,Cancelled,COD,2
4252,2024-05-18,Cancelled,Credit Card,7
3451,2024-07-28,Delivered,Debit Card,3
321,2024-02-14,Delivered,Debit Card,2
1941,2024-12-23,Pending,Credit Card,3
216,2024-11-14,Delivered,Bank Transfer,5
1531,2024-12-16,Delivered,Bank Transfer,9
686,2024-01-15,Pending,Bank Transfer,6
1102,2024-04-24,Cancelled,Debit Card,1
4660,2024-04-23,Cancelled,COD,10
2018,2024-02-16,Cancelled,COD,2
458,2024-02-01,Delivered,Credit Card,8
3332,2024-12-01,Cancelled,Credit Card,3
3930,2024-02-22,Shipped,COD,2
3205,2024-02-25,Cancelled,Bank Transfer,10
3987,2024-05-28,Delivered,Bank Transfer,7
728,2024-06-12,Shipped,Debit Card,4
670,2024-02-16,Shipped,COD,3
2942,2024-07-04,Pending,Debit Card,4
1834,2024-04-02,Shipped,Bank Transfer,5
4270,2024-09-09,Pending,Debit Card,6
3521,2024-05-30,Shipped,Debit Card,3
2892,2024-03-04,Cancelled,COD,10
3315,2024-03-09,Cancelled,COD,4
899,2024-09-13,Shipped,Debit Card,8
3251,2024-11-17,Cancelled,Bank Transfer,6
3288,2024-02-18,Delivered,Debit Card,1
4689,2024-12-11,Pending,Debit Card,3
2905,2024-02-21,Shipped,Bank Transfer,4
4413,2024-08-08,Cancelled,COD,8
2374,2024-09-16,Shipped,Credit Card,1
4236,2024-03-12,Pending,Credit Card,9
4945,2024-04-15,Cancelled,Credit Card,4
3692,2024-12-26,Delivered,Bank Transfer,7
2688,2024-04-12,Shipped,Credit Card,7
4640,2024-03-05,Cancelled,Debit Card,4
4593,2024-04-14,Pending,Debit Card,1
1001,2024-01-21,Delivered,COD,2
2938,2024-04-26,Cancelled,Debit Card,7
986,2024-11-18,Shipped,COD,1
2660,2024-06-26,Pending,Debit Card,9
1110,2024-03-22,Shipped,Bank Transfer,9
3535,2024-06-24,Delivered,Debit Card,2
1964,2024-04-12,Delivered,Credit Card,6
1472,2024-07-20,Cancelled,COD,2
1446,2024-07-01,Delivered,Bank Transfer,8
3355,2024-08-05,Cancelled,Credit Card,4
2900,2024-07-12,Pending,Debit Card,8
1893,2024-02-21,Delivered,Credit Card,9
2781,2024-05-20,Cancelled,Bank Transfer,1
2994,2024-06-02,Shipped,Bank Transfer,10
220,2024-06-10,Shipped,Debit Card,4
2285,2024-08-05,Shipped,Credit Card,9
2551,2024-01-08,Delivered,COD,5
4345,2024-06-28,Cancelled,Credit Card,3
1287,2024-09-11,Cancelled,COD,8
3674,2024-03-15,Cancelled,Bank Transfer,7
4937,2024-10-22,Pending,COD,4
373,2024-07-11,Pending,Debit Card,3
1301,2024-08-26,Shipped,COD,1
2035,2024-02-22,Delivered,COD,3
577,2024-06-11,Delivered,Credit Card,5
1033,2024-12-21,Pending,Bank Transfer,9
50,2024-10-30,Delivered,Debit Card,3
3156,2024-06-15,Delivered,Credit Card,2
2109,2024-11-27,Shipped,Bank Transfer,8
2567,2024-04-01,Cancelled,Credit Card,4
3798,2024-10-05,Pending,Credit Card,1
4105,2024-09-07,Shipped,Bank Transfer,10
925,2024-11-09,Cancelled,Credit Card,4
3983,2024-09-05,Shipped,Credit Card,5
1541,2024-09-05,Pending,Bank Transfer,4
3574,2024-06-03,Cancelled,Credit Card,9
3379,2024-05-02,Shipped,Debit Card,7
1868,2024-05-21,Cancelled,Credit Card,4
904,2024-12-21,Delivered,Bank Transfer,5
3158,2024-04-07,Delivered,Debit Card,8
4565,2024-07-01,Shipped,Debit Card,1
2619,2024-09-23,Cancelled,Debit Card,5
2879,2024-08-09,Delivered,COD,2
4089,2024-08-10,Cancelled,Credit Card,4
2241,2024-08-02,Pending,Credit Card,1
3026,2024-05-04,Cancelled,Bank Transfer,7
1143,2024-02-22,Cancelled,Bank Transfer,5
4226,2024-06-05,Delivered,COD,7
3806,2024-10-09,Pending,Bank Transfer,10
3059,2024-03-21,Pending,Debit Card,6
2610,2024-11-24,Delivered,Bank Transfer,10
2190,2024-01-06,Shipped,COD,7
1916,2024-12-06,Pending,COD,9
4986,2024-08-23,Pending,Bank Transfer,5
3783,2024-03-07,Delivered,COD,1
1410,2024-07-16,Pending,COD,7
2412,2024-11-26,Pending,Credit Card,9
707,2024-04-26,Delivered,Bank Transfer,3
2795,2024-07-23,Delivered,Bank Transfer,5
2163,2024-07-26,Pending,Bank Transfer,4
1730,2024-08-13,Delivered,Debit Card,1
2312,2024-09-21,Cancelled,COD,6
1975,2024-04-11,Cancelled,Debit Card,1
134,2024-11-03,Delivered,COD,4
2132,2024-02-01,Pending,Credit Card,1
3319,2024-09-24,Cancelled,COD,8
887,2024-05-25,Shipped,Bank Transfer,3
2655,2024-09-05,Cancelled,Bank Transfer,6
233,2024-04-19,Delivered,Debit Card,4
2790,2024-07-02,Delivered,COD,5
1891,2024-01-20,Pending,Bank Transfer,7
4959,2024-02-29,Pending,Bank Transfer,8
4041,2024-10-17,Delivered,COD,1
279,2024-03-12,Pending,COD,3
4748,2024-02-18,Cancelled,Debit Card,1
3122,2024-09-19,Shipped,COD,1
1479,2024-02-13,Cancelled,Credit Card,10
355,2024-08-14,Pending,Bank Transfer,9
1947,2024-03-10,Shipped,COD,10
2974,2024-03-06,Pending,Bank Transfer,4
2084,2024-05-01,Delivered,Bank Transfer,10
3761,2024-12-29,Delivered,Credit Card,8
1100,2024-11-27,Delivered,Credit Card,9
4323,2024-03-03,Shipped,Debit Card,1
2073,2024-05-21,Shipped,Bank Transfer,6
3861,2024-08-17,Pending,COD,1
2338,2024-10-16,Shipped,Debit Card,1
3548,2024-05-13,Cancelled,Bank Transfer,9
2745,2024-10-18,Shipped,Credit Card,9
4947,2024-09-15,Delivered,COD,1
3129,2024-04-19,Delivered,Bank Transfer,8
2864,2024-04-26,Cancelled,COD,2
4818,2024-02-26,Pending,Credit Card,2
3467,2024-12-12,Delivered,Bank Transfer,2
783,2024-05-24,Shipped,Debit Card,1
2341,2024-05-20,Shipped,Bank Transfer,3
4195,2024-05-14,Delivered,Credit Card,1
2794,2024-10-15,Shipped,COD,6
1401,2024-10-14,Pending,COD,5
1870,2024-03-23,Pending,Debit Card,7
1505,2024-11-02,Shipped,Credit Card,10
683,2024-01-25,Delivered,COD,10
1370,2024-09-04,Cancelled,COD,10
1339,2024-06-08,Cancelled,Credit Card,5
523,2024-10-30,Delivered,Bank Transfer,6
592,2024-04-17,Delivered,Bank Transfer,8
1469,2024-02-13,Delivered,Debit Card,9
2906,2024-06-30,Cancelled,Bank Transfer,2
1765,2024-10-12,Pending,Credit Card,2
695,2024-02-21,Cancelled,Debit Card,5
3539,2024-09-02,Cancelled,COD,3
1211,2024-07-03,Delivered,COD,1
4524,2024-08-11,Cancelled,COD,7
1324,2024-04-01,Delivered,Credit Card,10
1805,2024-04-19,Cancelled,Credit Card,3
3119,2024-11-06,Cancelled,Debit Card,7
4107,2024-03-04,Shipped,COD,7
4532,2024-11-25,Pending,Bank Transfer,9
2917,2024-07-09,Delivered,Debit Card,8
2279,2024-04-21,Shipped,Credit Card,5
2620,2024-01-11,Pending,COD,8
715,2024-07-08,Delivered,Credit Card,6
2422,2024-09-30,Delivered,COD,3
45,2024-03-11,Cancelled,Debit Card,3
4320,2024-08-27,Cancelled,Debit Card,7
4141,2024-10-14,Shipped,Credit Card,1
2455,2024-09-15,Cancelled,Debit Card,4
1418,2024-03-16,Shipped,Credit Card,10
4498,2024-12-12,Pending,COD,3
235,2024-04-06,Pending,Bank Transfer,9
1704,2024-04-16,Pending,Debit Card,2
4518,2024-12-17,Delivered,COD,4
865,2024-10-30,Delivered,Debit Card,6
3584,2024-08-24,Delivered,Credit Card,1
2107,2024-01-24,Cancelled,COD,4
3287,2024-02-08,Pending,COD,7
3923,2024-02-15,Shipped,Debit Card,5
4479,2024-10-30,Cancelled,Credit Card,9
3959,2024-07-29,Cancelled,COD,3
4549,2024-03-19,Cancelled,Credit Card,5
3773,2024-02-05,Cancelled,COD,9
2688,2024-12-14,Pending,Bank Transfer,7
4991,2024-01-26,Cancelled,Credit Card,8
4344,2024-12-15,Cancelled,Credit Card,9
4418,2024-03-02,Cancelled,COD,2
2302,2024-05-02,Pending,Bank Transfer,4
3743,2024-08-24,Pending,COD,4
4160,2024-07-20,Delivered,Credit Card,3
918,2024-01-09,Shipped,Bank Transfer,1
831,2024-09-04,Cancelled,Debit Card,4
3227,2024-12-25,Pending,COD,9
1330,2024-03-28,Delivered,Debit Card,2
1980,2024-02-12,Shipped,Debit Card,4
4712,2024-07-18,Pending,COD,9
3194,2024-02-16,Delivered,Bank Transfer,8
4527,2024-12-21,Cancelled,COD,9
2014,2024-01-09,Delivered,COD,6
1386,2024-12-20,Delivered,Debit Card,1
432,2024-08-01,Delivered,Bank Transfer,3
806,2024-04-18,Shipped,COD,8
1006,2024-10-20,Cancelled,Bank Transfer,8
738,2024-04-24,Pending,Credit Card,9
250,2024-08-01,Cancelled,Credit Card,8
1261,2024-11-05,Pending,COD,8
3984,2024-07-06,Pending,Bank Transfer,10
2375,2024-06-05,Cancelled,Credit Card,3
3829,2024-05-06,Shipped,Debit Card,4
656,2024-08-01,Delivered,Bank Transfer,3
4413,2024-12-25,Cancelled,Debit Card,10
4126,2024-04-02,Pending,COD,3
3726,2024-10-20,Cancelled,Debit Card,4
3633,2024-05-07,Shipped,Bank Transfer,10
4406,2024-11-04,Delivered,COD,5
970,2024-11-20,Cancelled,Credit Card,4
1142,2024-10-23,Pending,COD,10
4995,2024-08-17,Pending,COD,8
4099,2024-10-05,Cancelled,Credit Card,7
243,2024-05-23,Delivered,Bank Transfer,8
3059,2024-03-22,Shipped,Debit Card,1
1971,2024-11-21,Delivered,Debit Card,6
1714,2024-02-20,Pending,Credit Card,5
2096,2024-11-20,Shipped,COD,9
1710,2024-04-04,Cancelled,Credit Card,4
1567,2024-09-18,Pending,Credit Card,1
2464,2024-11-01,Delivered,Bank Transfer,5
4885,2024-08-12,Cancelled,Credit Card,3
4567,2024-10-12,Cancelled,COD,7
498,2024-01-06,Pending,Credit Card,1
503,2024-09-16,Delivered,Debit Card,7
1071,2024-08-22,Shipped,COD,1
4520,2024-04-18,Delivered,COD,3
4401,2024-10-25,Pending,Credit Card,3
3762,2024-03-12,Pending,Debit Card,1
585,2024-08-11,Shipped,Credit Card,6
3158,2024-04-25,Pending,Bank Transfer,6
3775,2024-12-18,Cancelled,COD,2
3917,2024-10-08,Cancelled,Debit Card,10
4086,2024-05-28,Shipped,Debit Card,4
2558,2024-04-15,Shipped,Credit Card,1
3688,2024-06-13,Cancelled,Credit Card,6
2165,2024-12-01,Pending,COD,1
1410,2024-08-09,Cancelled,Bank Transfer,4
3562,2024-07-13,Shipped,Bank Transfer,7
2530,2024-07-10,Shipped,COD,9
1640,2024-01-02,Shipped,Credit Card,1
3827,2024-08-27,Delivered,COD,4
2425,2024-03-08,Pending,Debit Card,4
3824,2024-01-25,Shipped,Bank Transfer,2
482,2024-01-10,Cancelled,Credit Card,4
3215,2024-09-18,Delivered,Bank Transfer,1
4744,2024-05-08,Cancelled,Debit Card,8
4120,2024-08-11,Shipped,Bank Transfer,9
3535,2024-02-20,Pending,Credit Card,2
2778,2024-11-17,Shipped,Bank Transfer,6
1401,2024-12-10,Cancelled,Bank Transfer,4
4053,2024-08-04,Shipped,Bank Transfer,6
4654,2024-03-11,Cancelled,Bank Transfer,6
1619,2024-08-31,Pending,Debit Card,10
10,2024-10-28,Pending,Credit Card,2
399,2024-07-31,Pending,Bank Transfer,4
2810,2024-07-24,Cancelled,COD,4
2453,2024-05-31,Shipped,Bank Transfer,8
3733,2024-02-05,Cancelled,Bank Transfer,8
4468,2024-04-28,Pending,Debit Card,5
2875,2024-04-11,Shipped,Debit Card,9
3605,2024-02-10,Shipped,COD,6
1009,2024-11-06,Pending,Bank Transfer,9
4351,2024-03-12,Delivered,COD,2
520,2024-03-05,Shipped,Bank Transfer,5
2578,2024-07-08,Cancelled,Credit Card,3
4514,2024-04-16,Cancelled,Credit Card,3
1549,2024-06-19,Shipped,Credit Card,8
2018,2024-07-21,Cancelled,Bank Transfer,4
1207,2024-08-02,Delivered,Credit Card,3
1064,2024-01-29,Pending,Debit Card,4
710,2024-07-30,Delivered,COD,7
2440,2024-11-26,Pending,COD,4
756,2024-06-19,Cancelled,COD,10
4650,2024-12-18,Shipped,Credit Card,3
386,2024-01-23,Shipped,Bank Transfer,3
1587,2024-02-02,Pending,Debit Card,4
1866,2024-09-08,Delivered,Debit Card,3
3564,2024-04-09,Shipped,Debit Card,7
3668,2024-10-07,Delivered,COD,9
4336,2024-09-20,Cancelled,Bank Transfer,2
1320,2024-05-10,Shipped,Debit Card,3
1455,2024-08-10,Cancelled,Bank Transfer,9
2977,2024-08-23,Pending,Debit Card,4
4943,2024-09-10,Pending,Bank Transfer,10
2750,2024-05-31,Delivered,COD,10
2,2024-12-28,Pending,Bank Transfer,5
4273,2024-09-26,Pending,Bank Transfer,2
4761,2024-01-21,Cancelled,Credit Card,6
2188,2024-07-28,Delivered,COD,3
1708,2024-07-05,Pending,Credit Card,7
978,2024-12-13,Pending,Bank Transfer,7
888,2024-02-25,Pending,COD,9
2820,2024-12-08,Pending,Credit Card,1
4304,2024-01-05,Cancelled,Bank Transfer,6
3626,2024-08-31,Delivered,Bank Transfer,10
1823,2024-06-24,Shipped,Debit Card,8
1178,2024-02-28,Delivered,COD,1
1275,2024-05-25,Delivered,COD,5
2322,2024-01-05,Shipped,Credit Card,1
520,2024-03-11,Cancelled,Bank Transfer,2
1525,2024-11-22,Cancelled,Debit Card,2
1917,2024-01-31,Shipped,Bank Transfer,8
354,2024-03-07,Delivered,Bank Transfer,4
